query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
FoCotton	JH657974.1	182610	121344	122383	NC_030996.1	2337134	870027	871065	same	990	1039	1038	95.2839	60
FoCotton	JH657974.1	182610	122753	173461	NC_030996.1	2337134	871434	918753	same	46255	50333	47319	91.8980	60
FoCotton	JH657974.1	182610	173633	181032	NC_030996.1	2337134	918925	926391	same	7157	7476	7466	95.7330	60
FoCotton	JH657981.1	159098	194	21755	NC_030996.1	2337134	930821	950625	same	18567	21648	19804	85.7677	60
FoCotton	JH657981.1	159098	21982	48242	NC_030996.1	2337134	950985	977865	same	25536	27087	26880	94.2740	60
FoCotton	JH657981.1	159098	52502	98669	NC_030996.1	2337134	979321	1025520	same	45215	46243	46199	97.7770	60
FoCotton	JH657981.1	159098	99901	105776	NC_030996.1	2337134	1028655	1034704	same	5753	6076	6049	94.6840	60
FoCotton	JH657981.1	159098	106581	158887	NC_030996.1	2337134	1035330	1088317	same	51516	53024	52987	97.1560	60
FoCotton	JH657964.1	217469	188561	217409	NC_030996.1	2337134	1088309	1117152	opposite	28260	28803	28843	98.1148	60
FoCotton	JH657964.1	217469	111479	187046	NC_030996.1	2337134	1117686	1193651	opposite	73907	76128	75965	97.0825	60
FoCotton	JH657964.1	217469	188	111344	NC_030996.1	2337134	1193781	1302841	opposite	107069	111159	109060	96.3206	60
FoCotton	JH658001.1	93468	60	42930	NC_030996.1	2337134	1302834	1340547	same	36887	38044	37713	96.9588	60
FoCotton	JH658001.1	93468	43450	45360	NC_030996.1	2337134	1345012	1346925	same	1817	1916	1913	94.8330	60
FoCotton	JH658001.1	93468	46854	52810	NC_030996.1	2337134	1348425	1355160	same	5783	6740	6735	85.8012	60
FoCotton	JH658001.1	93468	67681	93148	NC_030996.1	2337134	1376153	1404606	same	24969	28508	28453	87.5859	60
FoCotton	JH657961.1	229004	207089	228818	NC_030996.1	2337134	1404980	1425596	opposite	20056	21776	20616	92.1014	60
FoCotton	JH657961.1	229004	182443	206334	NC_030996.1	2337134	1426356	1450242	opposite	23470	23897	23886	98.2132	60
FoCotton	JH657961.1	229004	179617	180581	NC_030996.1	2337134	1450239	1451205	opposite	936	967	966	96.7942	60
FoCotton	JH657961.1	229004	178271	179617	NC_030996.1	2337134	1451214	1452476	same	1240	1348	1262	91.9881	60
FoCotton	JH657961.1	229004	165808	178262	NC_030996.1	2337134	1452476	1464936	opposite	12205	12472	12460	97.8592	60
FoCotton	JH657961.1	229004	156211	165661	NC_030996.1	2337134	1465078	1474575	opposite	9128	9506	9497	96.0236	60
FoCotton	JH657961.1	229004	142568	155238	NC_030996.1	2337134	1477746	1490437	opposite	12345	12702	12691	97.1894	60
FoCotton	JH657961.1	229004	98859	142585	NC_030996.1	2337134	1491091	1535243	opposite	42255	44418	44152	95.1304	60
FoCotton	JH657961.1	229004	56580	98534	NC_030996.1	2337134	1535580	1577530	opposite	41146	42017	41950	97.9270	60
FoCotton	JH657961.1	229004	18473	56486	NC_030996.1	2337134	1577627	1614407	opposite	35746	37123	36780	96.2907	60
FoCotton	JH657997.1	100508	24228	26005	NC_030996.1	2337134	1609658	1611437	same	1637	1779	1779	92.0180	60
FoCotton	JH657961.1	229004	17493	18055	NC_030996.1	2337134	1614825	1615387	opposite	550	562	562	97.8648	60
FoCotton	JH657961.1	229004	15026	15475	NC_030996.1	2337134	1617218	1617666	opposite	428	449	448	95.3229	60
FoCotton	JH657961.1	229004	9740	14337	NC_030996.1	2337134	1618355	1623749	opposite	4372	5431	5394	80.5008	60
FoCotton	JH657961.1	229004	481	9554	NC_030996.1	2337134	1623944	1633007	opposite	8850	9085	9063	97.4133	60
FoCotton	JH657993.1	107607	97336	107328	NC_030996.1	2337134	1633290	1644340	opposite	9813	11063	11050	88.7011	60
FoCotton	JH657946.1	357253	254841	255122	NC_030996.1	2337134	1641210	1641490	opposite	274	281	280	97.5089	11
FoCotton	KK035238.1	49444	13638	13973	NC_030996.1	2337134	1641210	1641544	opposite	327	335	334	97.6119	30
FoCotton	JH658223.1	10866	1732	2081	NC_030996.1	2337134	1641210	1641558	opposite	336	349	348	96.2751	9
FoCotton	JH658152.1	16208	15191	16208	NC_030996.1	2337134	1641210	1642227	same	952	1018	1017	93.5167	60
FoCotton	JH657949.1	327723	16174	17206	NC_030996.1	2337134	1641210	1642242	same	986	1033	1032	95.4501	60
FoCotton	JH658045.1	50911	3692	4671	NC_030996.1	2337134	1641263	1642242	same	935	980	979	95.4082	60
FoCotton	JH657993.1	107607	66917	95048	NC_030996.1	2337134	1646592	1673575	opposite	22774	31792	26983	71.6344	60
FoCotton	JH657993.1	107607	49479	66761	NC_030996.1	2337134	1673737	1691045	opposite	16850	17340	17308	97.1742	60
FoCotton	JH657993.1	107607	39139	47254	NC_030996.1	2337134	1692059	1700166	opposite	7971	8115	8107	98.2255	60
FoCotton	JH657993.1	107607	25581	38741	NC_030996.1	2337134	1700573	1713723	opposite	12640	13198	13150	95.7721	60
FoCotton	JH657993.1	107607	19094	25568	NC_030996.1	2337134	1714333	1720553	opposite	5914	6387	6220	92.5943	60
FoCotton	JH657993.1	107607	6	4452	NC_030996.1	2337134	1734905	1739341	opposite	4304	4452	4436	96.6757	60
FoCotton	JH657953.1	280527	196	62394	NC_030996.1	2337134	1739364	1800501	same	59700	61854	61137	96.5176	60
FoCotton	JH657953.1	280527	74706	115698	NC_030996.1	2337134	1808082	1848326	same	39235	41095	40244	95.4739	60
FoCotton	JH657953.1	280527	117038	172009	NC_030996.1	2337134	1851655	1952437	same	53272	83879	100782	63.5105	60
FoCotton	JH657953.1	280527	175989	176519	NC_030996.1	2337134	1956475	1957005	same	506	530	530	95.4717	60
FoCotton	JH657953.1	280527	177190	193644	NC_030996.1	2337134	1957721	1974176	same	16024	16469	16455	97.2980	60
FoCotton	JH657953.1	280527	193973	207264	NC_030996.1	2337134	1974460	1987731	same	12827	13350	13271	96.0824	60
FoCotton	JH657953.1	280527	207778	214506	NC_030996.1	2337134	1988296	1995017	same	6508	6767	6721	96.1726	60
FoCotton	JH657953.1	280527	214797	218833	NC_030996.1	2337134	1995313	1999360	same	3892	4054	4047	96.0039	60
FoCotton	JH657953.1	280527	228778	246025	NC_030996.1	2337134	2009526	2029151	same	16335	19821	19625	82.4126	60
FoCotton	JH657953.1	280527	252548	257660	NC_030996.1	2337134	2044150	2048576	same	4265	4802	4426	88.8172	60
FoCotton	JH657953.1	280527	260256	267527	NC_030996.1	2337134	2051101	2058374	same	7017	7277	7273	96.4271	60
FoCotton	JH657953.1	280527	267943	276390	NC_030996.1	2337134	2058944	2068148	same	8097	9215	9204	87.8676	60
FoCotton	JH657953.1	280527	276594	278764	NC_030996.1	2337134	2068348	2070516	same	2090	2170	2168	96.3134	60
FoCotton	JH657968.1	201487	77	7655	NC_030996.1	2337134	2072074	2079238	same	6818	7621	7164	89.4633	60
FoCotton	JH657968.1	201487	41443	50744	NC_030996.1	2337134	2118687	2127990	same	9067	9324	9303	97.2437	60
FoCotton	JH657968.1	201487	51448	57732	NC_030996.1	2337134	2128601	2134898	same	6121	6300	6297	97.1587	60
FoCotton	JH657968.1	201487	58932	59946	NC_030996.1	2337134	2136251	2137265	same	984	1014	1014	97.0414	60
FoCotton	JH657968.1	201487	62809	69192	NC_030996.1	2337134	2140109	2146494	same	6018	6385	6385	94.2522	60
FoCotton	JH657968.1	201487	70619	90966	NC_030996.1	2337134	2147906	2159126	same	10838	20377	11220	53.1874	60
FoCotton	JH657968.1	201487	91245	93871	NC_030996.1	2337134	2159413	2162040	same	2571	2627	2627	97.8683	60
FoCotton	JH657968.1	201487	94457	95820	NC_030996.1	2337134	2162777	2164140	same	1340	1364	1363	98.2405	60
FoCotton	JH657968.1	201487	98239	125115	NC_030996.1	2337134	2166097	2193717	same	25438	28149	27620	90.3691	60
FoCotton	JH657968.1	201487	125306	130252	NC_030996.1	2337134	2200757	2205419	same	4408	4855	4662	90.7930	60
FoCotton	JH657968.1	201487	139843	145888	NC_030996.1	2337134	2212664	2218700	same	5826	6046	6036	96.3612	60
FoCotton	JH657968.1	201487	146011	156627	NC_030996.1	2337134	2218828	2229439	same	10380	10620	10611	97.7401	60
FoCotton	JH657968.1	201487	156897	192105	NC_030996.1	2337134	2229710	2272480	same	34323	42733	42770	80.3197	60
FoCotton	JH657968.1	201487	196158	201414	NC_030996.1	2337134	2278457	2282375	same	3812	5262	3918	72.4439	60
FoCotton	JH657987.1	119716	111426	119672	NC_030996.1	2337134	2282374	2291757	opposite	7916	9438	9383	83.8737	60
FoCotton	JH657987.1	119716	49099	61442	NC_030996.1	2337134	2291754	2301737	opposite	9711	12364	9983	78.5425	60
FoCotton	JH657987.1	119716	6081	33512	NC_030996.1	2337134	2305204	2331502	opposite	25470	27365	26298	93.0751	60
FoCotton	JH657951.1	293070	143062	147947	NC_030997.1	2233407	4413	9282	opposite	4698	4889	4869	96.0933	60
FoCotton	JH657951.1	293070	140657	142901	NC_030997.1	2233407	9457	11682	opposite	2167	2246	2225	96.4826	60
FoCotton	JH657951.1	293070	115522	125173	NC_030997.1	2233407	18139	27853	opposite	9288	9722	9714	95.5359	60
FoCotton	JH657951.1	293070	95335	107076	NC_030997.1	2233407	28197	36594	opposite	8052	11786	8397	68.3183	60
FoCotton	JH657951.1	293070	91461	92481	NC_030997.1	2233407	41057	42072	opposite	973	1022	1015	95.2055	60
FoCotton	JH657951.1	293070	89137	91057	NC_030997.1	2233407	42336	44273	opposite	1817	1937	1937	93.8049	60
FoCotton	JH657951.1	293070	75632	82817	NC_030997.1	2233407	53114	59572	opposite	6119	7204	6458	84.9389	60
FoCotton	JH657951.1	293070	65306	75354	NC_030997.1	2233407	59850	69749	opposite	9678	10067	9899	96.1359	60
FoCotton	JH657951.1	293070	24069	61169	NC_030997.1	2233407	72400	109458	opposite	36247	37127	37058	97.6298	60
FoCotton	JH657951.1	293070	11572	23502	NC_030997.1	2233407	110037	121618	opposite	11203	11868	11581	94.3967	60
FoCotton	JH657951.1	293070	6645	11475	NC_030997.1	2233407	121715	126759	opposite	4542	4795	5044	94.7237	60
FoCotton	JH657951.1	293070	5058	6053	NC_030997.1	2233407	127354	128349	opposite	924	995	995	92.8643	60
FoCotton	JH657951.1	293070	103	2990	NC_030997.1	2233407	130422	133312	opposite	2807	2890	2890	97.1280	60
FoCotton	JH658013.1	82093	73353	81917	NC_030997.1	2233407	133305	141898	opposite	8329	8604	8593	96.8038	60
FoCotton	JH658013.1	82093	69827	73097	NC_030997.1	2233407	142151	145446	opposite	3068	3314	3295	92.5769	60
FoCotton	JH658013.1	82093	43249	68861	NC_030997.1	2233407	146378	171806	opposite	24652	25644	25428	96.1316	60
FoCotton	JH658013.1	82093	32716	43250	NC_030997.1	2233407	174631	184952	opposite	9975	10464	10321	95.3268	60
FoCotton	JH658013.1	82093	17558	32264	NC_030997.1	2233407	185399	200340	opposite	14304	14686	14941	97.3989	60
FoCotton	JH658013.1	82093	15695	17368	NC_030997.1	2233407	200527	202194	opposite	1530	1673	1667	91.4525	60
FoCotton	JH658013.1	82093	184	12662	NC_030997.1	2233407	208980	221453	opposite	12021	12492	12473	96.2296	60
FoCotton	KK035224.1	95165	94007	95066	NC_030997.1	2233407	221445	222505	opposite	1030	1060	1060	97.1698	60
FoCotton	KK035224.1	95165	87607	93576	NC_030997.1	2233407	223024	229001	opposite	5619	5982	5977	93.9318	60
FoCotton	KK035224.1	95165	58283	87361	NC_030997.1	2233407	229247	259000	opposite	27912	29884	29753	93.4012	60
FoCotton	KK035224.1	95165	13550	57584	NC_030997.1	2233407	259706	302714	opposite	41317	44434	43008	92.9851	60
FoCotton	KK035224.1	95165	8719	13075	NC_030997.1	2233407	303336	307713	opposite	4172	4383	4377	95.1859	60
FoCotton	KK035224.1	95165	59	8475	NC_030997.1	2233407	307968	316716	opposite	8061	8654	8748	93.1477	60
FoCotton	JH657947.1	338256	305912	338149	NC_030997.1	2233407	319660	351937	opposite	31104	32257	32277	96.4256	60
FoCotton	JH657947.1	338256	303753	305481	NC_030997.1	2233407	352359	354109	opposite	1623	1753	1750	92.5841	60
FoCotton	JH657947.1	338256	285264	301418	NC_030997.1	2233407	356467	373805	opposite	15255	17806	17338	85.6734	60
FoCotton	JH657947.1	338256	274855	285192	NC_030997.1	2233407	373876	384208	opposite	10036	10344	10332	97.0224	60
FoCotton	JH657947.1	338256	272607	274599	NC_030997.1	2233407	384454	386448	opposite	1856	1994	1994	93.0792	60
FoCotton	JH657947.1	338256	271253	272578	NC_030997.1	2233407	386477	387802	opposite	1212	1326	1325	91.4027	60
FoCotton	JH657947.1	338256	262872	268490	NC_030997.1	2233407	390446	396037	opposite	5363	5623	5591	95.3761	60
FoCotton	JH657947.1	338256	251780	260086	NC_030997.1	2233407	398969	407261	opposite	8104	8309	8292	97.5328	60
FoCotton	JH657947.1	338256	239610	246498	NC_030997.1	2233407	428944	435852	opposite	6695	6910	6908	96.8886	60
FoCotton	JH657947.1	338256	215546	239191	NC_030997.1	2233407	436249	459857	opposite	22872	23695	23608	96.5267	60
FoCotton	JH657947.1	338256	193104	214337	NC_030997.1	2233407	461074	481809	opposite	20165	21179	20735	95.2122	60
FoCotton	JH657947.1	338256	170197	188302	NC_030997.1	2233407	484556	502665	opposite	17736	18116	18109	97.9024	60
FoCotton	JH657947.1	338256	144675	170056	NC_030997.1	2233407	502799	528203	opposite	24821	25429	25404	97.6090	60
FoCotton	JH657947.1	338256	136469	144557	NC_030997.1	2233407	528321	536410	opposite	7820	8123	8089	96.2699	60
FoCotton	JH657947.1	338256	108346	134575	NC_030997.1	2233407	538370	564332	opposite	25432	26242	25962	96.9133	60
FoCotton	JH657947.1	338256	80022	108223	NC_030997.1	2233407	564467	585757	opposite	20948	28242	21290	74.1732	60
FoCotton	JH657947.1	338256	23437	79757	NC_030997.1	2233407	586021	642339	opposite	55106	56397	56318	97.7109	60
FoCotton	JH657947.1	338256	14373	19037	NC_030997.1	2233407	642797	648212	opposite	4565	5434	5415	84.0081	60
FoCotton	JH657947.1	338256	500	13949	NC_030997.1	2233407	648746	662256	opposite	13027	13437	13510	96.9487	60
FoCotton	JH657940.1	440990	16626	48851	NC_030997.1	2233407	662269	694515	same	31729	32261	32246	98.3510	60
FoCotton	JH657940.1	440990	48998	54651	NC_030997.1	2233407	694672	700322	same	5499	5663	5650	97.1040	60
FoCotton	JH657940.1	440990	55116	61032	NC_030997.1	2233407	703754	709683	same	5772	5935	5929	97.2536	60
FoCotton	JH657940.1	440990	61073	76604	NC_030997.1	2233407	709990	723537	same	13232	15567	13547	85.0003	60
FoCotton	JH657940.1	440990	76890	77743	NC_030997.1	2233407	723806	724655	same	792	853	849	92.8488	60
FoCotton	JH657940.1	440990	79472	109497	NC_030997.1	2233407	726420	755084	same	27682	30304	28664	91.3477	60
FoCotton	JH657940.1	440990	110169	127401	NC_030997.1	2233407	757362	778406	same	16841	21069	21044	79.9326	60
FoCotton	JH658144.1	20737	18984	19756	NC_030997.1	2233407	778428	779200	same	724	774	772	93.5401	60
FoCotton	JH658128.1	22048	9826	10892	NC_030997.1	2233407	778429	779497	opposite	1041	1068	1068	97.4719	60
FoCotton	KK035338.1	10677	894	1762	NC_030997.1	2233407	778519	779418	opposite	815	902	899	90.3548	60
FoCotton	JH657940.1	440990	127407	185272	NC_030997.1	2233407	779708	837844	same	55745	58947	58136	94.5680	60
FoCotton	JH657940.1	440990	188590	189458	NC_030997.1	2233407	841379	842247	opposite	823	868	868	94.8157	60
FoCotton	JH657940.1	440990	191861	311498	NC_030997.1	2233407	844478	966779	same	116549	123018	122301	94.7414	60
FoCotton	JH657940.1	440990	311660	317756	NC_030997.1	2233407	966941	973029	same	5841	6097	6088	95.8012	60
FoCotton	JH657940.1	440990	317925	325169	NC_030997.1	2233407	973198	980455	same	7002	7259	7257	96.4596	60
FoCotton	JH657940.1	440990	325968	328888	NC_030997.1	2233407	981265	984185	same	2796	2920	2920	95.7534	60
FoCotton	JH657940.1	440990	329339	344491	NC_030997.1	2233407	984686	999831	same	14759	15160	15145	97.3549	60
FoCotton	JH657940.1	440990	344673	370143	NC_030997.1	2233407	1000018	1026126	same	24954	26196	26108	95.2588	60
FoCotton	JH657940.1	440990	374099	407515	NC_030997.1	2233407	1029824	1063233	same	32750	33454	33409	97.8956	60
FoCotton	JH657940.1	440990	407516	440894	NC_030997.1	2233407	1072217	1104362	same	31429	33430	32145	94.0144	60
FoCotton	KK035288.1	16382	73	16281	NC_030997.1	2233407	1104382	1120644	same	15792	16273	16262	97.0442	60
FoCotton	JH657975.1	181325	149160	180494	NC_030997.1	2233407	1122154	1156317	opposite	30748	34232	34163	89.8224	60
FoCotton	JH657975.1	181325	147187	148736	NC_030997.1	2233407	1156948	1158534	opposite	1521	1597	1586	95.2411	60
FoCotton	JH657975.1	181325	144463	147176	NC_030997.1	2233407	1158703	1161530	opposite	2576	2791	2827	92.2967	60
FoCotton	JH657975.1	181325	108311	143329	NC_030997.1	2233407	1162713	1197700	opposite	34182	35115	34987	97.3430	60
FoCotton	JH658128.1	22048	14581	16488	NC_030997.1	2233407	1191999	1193849	opposite	1735	1907	1850	90.9806	60
FoCotton	JH657975.1	181325	83696	108108	NC_030997.1	2233407	1197915	1222317	opposite	23892	24453	24402	97.7058	60
FoCotton	JH657975.1	181325	80743	82667	NC_030997.1	2233407	1223400	1225324	opposite	1896	1924	1924	98.5447	60
FoCotton	JH657975.1	181325	37550	80644	NC_030997.1	2233407	1225433	1268314	opposite	41576	43245	42881	96.1406	60
FoCotton	JH657975.1	181325	10339	35346	NC_030997.1	2233407	1270482	1295335	opposite	24221	24942	24853	97.1093	60
FoCotton	JH657980.1	160715	126087	136835	NC_030997.1	2233407	1296364	1307101	opposite	10551	10760	10737	98.0576	60
FoCotton	JH657980.1	160715	115375	125895	NC_030997.1	2233407	1307282	1317776	opposite	10294	10522	10494	97.8331	60
FoCotton	JH657980.1	160715	113746	114907	NC_030997.1	2233407	1318241	1319403	opposite	1109	1163	1162	95.3568	60
FoCotton	JH657980.1	160715	110484	113625	NC_030997.1	2233407	1319820	1322769	opposite	2902	3144	2949	92.3028	60
FoCotton	JH657980.1	160715	102541	110276	NC_030997.1	2233407	1322987	1330661	opposite	7517	7749	7674	97.0061	60
FoCotton	JH657980.1	160715	66887	98185	NC_030997.1	2233407	1337290	1368592	opposite	30174	31447	31302	95.9519	60
FoCotton	JH657980.1	160715	33307	63343	NC_030997.1	2233407	1372130	1403274	opposite	28977	31382	31144	92.3364	60
FoCotton	JH657980.1	160715	28868	33173	NC_030997.1	2233407	1403405	1407711	opposite	4226	4306	4306	98.1421	60
FoCotton	JH657980.1	160715	27817	28648	NC_030997.1	2233407	1407931	1408762	opposite	762	831	831	91.6968	60
FoCotton	JH657980.1	160715	20324	27383	NC_030997.1	2233407	1409192	1416267	opposite	6884	7078	7075	97.2591	60
FoCotton	JH657980.1	160715	430	20022	NC_030997.1	2233407	1416561	1436305	opposite	19209	19751	19744	97.2558	60
FoCotton	JH658002.1	93126	90406	93078	NC_030997.1	2233407	1436326	1439013	opposite	2617	2688	2687	97.3586	60
FoCotton	JH658002.1	93126	6188	90156	NC_030997.1	2233407	1439277	1524546	opposite	79625	86866	85269	91.6642	60
FoCotton	JH658061.1	38139	15111	16075	NC_030997.1	2233407	1471453	1472416	same	906	966	963	93.7888	60
FoCotton	JH658002.1	93126	106	5878	NC_030997.1	2233407	1524949	1530698	opposite	5614	5776	5749	97.1953	60
FoCotton	JH657966.1	215476	126	12483	NC_030997.1	2233407	1530688	1542204	same	11174	12331	11516	90.6171	60
FoCotton	JH657966.1	215476	13297	37559	NC_030997.1	2233407	1542547	1565495	same	22250	23647	22948	94.0923	60
FoCotton	JH657966.1	215476	37901	72942	NC_030997.1	2233407	1565939	1601031	same	34227	34953	35092	97.9229	60
FoCotton	JH657966.1	215476	73349	123561	NC_030997.1	2233407	1601408	1651597	same	48236	50922	50189	94.7253	60
FoCotton	JH657966.1	215476	123697	197366	NC_030997.1	2233407	1651752	1729723	same	69168	78173	77971	88.4807	60
FoCotton	JH657966.1	215476	198368	199389	NC_030997.1	2233407	1735389	1736409	same	955	1021	1020	93.5357	60
FoCotton	JH657966.1	215476	200269	215393	NC_030997.1	2233407	1737307	1753841	same	14537	16469	16534	88.2689	60
FoCotton	KK035230.1	75149	42198	43465	NC_030997.1	2233407	1738636	1739926	same	1247	1291	1290	96.5918	1
FoCotton	JH657950.1	316556	0	14522	NC_030997.1	2233407	1753837	1767647	same	13176	14093	13810	93.4932	60
FoCotton	JH657950.1	316556	15146	29042	NC_030997.1	2233407	1768268	1781257	same	11807	14640	12989	80.6489	60
FoCotton	JH657950.1	316556	33805	51700	NC_030997.1	2233407	1786688	1803561	same	16239	17813	16873	91.1638	60
FoCotton	JH657950.1	316556	52066	71243	NC_030997.1	2233407	1804039	1831695	same	18311	27135	27656	67.4811	60
FoCotton	JH657950.1	316556	72781	76022	NC_030997.1	2233407	1834190	1837434	same	3149	3244	3244	97.0715	60
FoCotton	JH658261.1	4230	2656	3742	NC_030997.1	2233407	1837464	1838552	opposite	1037	1088	1088	95.3125	60
FoCotton	JH657950.1	316556	76395	86362	NC_030997.1	2233407	1837803	1847782	same	9613	9990	9979	96.2262	60
FoCotton	JH657950.1	316556	88952	91644	NC_030997.1	2233407	1850379	1853097	same	2558	2723	2718	93.9405	60
FoCotton	JH657950.1	316556	94528	95073	NC_030997.1	2233407	1856348	1856892	same	519	545	544	95.2294	60
FoCotton	JH657950.1	316556	95470	97502	NC_030997.1	2233407	1857339	1859444	same	1944	2106	2105	92.3077	60
FoCotton	JH657950.1	316556	98073	102973	NC_030997.1	2233407	1859954	1867145	same	4683	7215	7191	64.9064	60
FoCotton	JH657950.1	316556	107759	121416	NC_030997.1	2233407	1870753	1884730	same	13114	13902	13977	94.3318	60
FoCotton	JH657950.1	316556	121685	143870	NC_030997.1	2233407	1885119	1905128	same	19498	22243	20009	87.6590	60
FoCotton	JH657950.1	316556	144354	153566	NC_030997.1	2233407	1905510	1914361	same	8553	9224	8851	92.7255	60
FoCotton	JH657950.1	316556	153672	157046	NC_030997.1	2233407	1914485	1917858	same	3239	3374	3373	95.9988	60
FoCotton	JH657950.1	316556	157299	160404	NC_030997.1	2233407	1918682	1921625	same	2795	3113	2943	89.7848	60
FoCotton	JH657950.1	316556	164841	167606	NC_030997.1	2233407	1928653	1931409	same	2649	2775	2756	95.4595	60
FoCotton	JH657950.1	316556	167927	183048	NC_030997.1	2233407	1931851	1945150	same	12830	14888	13299	86.1768	60
FoCotton	JH657950.1	316556	183372	184665	NC_030997.1	2233407	1945562	1946853	same	1198	1293	1291	92.6527	60
FoCotton	JH657950.1	316556	185922	193289	NC_030997.1	2233407	1947309	1952925	same	5408	7370	5616	73.3786	60
FoCotton	JH657950.1	316556	193538	198509	NC_030997.1	2233407	1953186	1958332	same	4777	5168	5146	92.4342	60
FoCotton	JH657950.1	316556	198514	199640	NC_030997.1	2233407	1959241	1960387	same	1095	1146	1146	95.5497	60
FoCotton	JH657950.1	316556	201534	215189	NC_030997.1	2233407	1962631	1976270	same	13080	13659	13639	95.7610	60
FoCotton	JH657950.1	316556	216963	219134	NC_030997.1	2233407	1976480	1978650	same	2023	2171	2170	93.1829	60
FoCotton	JH657950.1	316556	220356	240226	NC_030997.1	2233407	1980035	2000129	same	19016	20138	20094	94.4284	60
FoCotton	JH657950.1	316556	272457	274847	NC_030997.1	2233407	2011021	2013387	same	2245	2391	2366	93.8938	60
FoCotton	JH657950.1	316556	275055	276016	NC_030997.1	2233407	2014233	2015194	same	910	962	961	94.5946	60
FoCotton	JH657950.1	316556	276941	297069	NC_030997.1	2233407	2016080	2038113	same	18940	22506	22033	84.1553	60
FoCotton	JH657950.1	316556	313473	316001	NC_030997.1	2233407	2038172	2040700	same	2452	2528	2528	96.9937	60
FoCotton	KK035247.1	35540	29478	35379	NC_030997.1	2233407	2041206	2047321	opposite	5680	6120	6115	92.8105	60
FoCotton	KK035247.1	35540	25361	29134	NC_030997.1	2233407	2047713	2051484	opposite	3521	3775	3771	93.2715	60
FoCotton	KK035306.1	14385	1644	4543	NC_030997.1	2233407	2140081	2142980	opposite	2680	2900	2899	92.4138	60
FoCotton	JH657999.1	99110	19363	21520	NC_030997.1	2233407	2141154	2143310	opposite	2001	2157	2156	92.7677	60
FoCotton	KK035247.1	35540	12472	25367	NC_030997.1	2233407	2144125	2156685	opposite	11858	13116	12560	90.4087	60
FoCotton	JH658054.1	40292	4591	6133	NC_030997.1	2233407	2149942	2151484	opposite	1470	1542	1542	95.3307	60
FoCotton	KK035250.1	32035	15534	27592	NC_030997.1	2233407	2159896	2173435	opposite	11397	13751	13539	82.8812	60
FoCotton	KK035250.1	32035	9389	9846	NC_030997.1	2233407	2173674	2174120	opposite	430	457	446	94.0919	60
FoCotton	KK035250.1	32035	92	9102	NC_030997.1	2233407	2174538	2182447	opposite	7229	9365	7909	77.1917	60
FoCotton	JH657976.1	181406	180879	181324	NC_030997.1	2233407	2185330	2185770	opposite	424	445	440	95.2809	60
FoCotton	JH657976.1	181406	176984	180622	NC_030997.1	2233407	2186107	2189741	opposite	3479	3643	3634	95.4982	60
FoCotton	JH657976.1	181406	162447	170932	NC_030997.1	2233407	2190522	2199103	opposite	8092	8483	8581	95.3908	60
FoCotton	JH657976.1	181406	154809	162006	NC_030997.1	2233407	2200819	2211294	opposite	6960	10490	10475	66.3489	60
FoCotton	JH658069.1	34732	33400	34594	NC_030997.1	2233407	2208602	2209796	same	1136	1194	1194	95.1424	60
FoCotton	JH657976.1	181406	140436	153030	NC_030997.1	2233407	2214160	2226717	opposite	12163	12614	12557	96.4246	60
FoCotton	JH657976.1	181406	130574	136066	NC_030997.1	2233407	2227906	2233407	opposite	5304	5503	5501	96.3838	60
FoCotton	JH657983.1	148325	48499	55892	NC_030998.1	1751499	7675	15130	opposite	7028	7481	7455	93.9447	60
FoCotton	JH657983.1	148325	44214	48250	NC_030998.1	1751499	15391	19407	opposite	3886	4052	4016	95.9033	60
FoCotton	JH657983.1	148325	34612	35831	NC_030998.1	1751499	19957	21178	opposite	1181	1221	1221	96.7240	60
FoCotton	JH657983.1	148325	7785	32776	NC_030998.1	1751499	36714	64488	opposite	23473	28032	27774	83.7364	60
FoCotton	KK035293.1	15746	0	703	NC_030998.1	1751499	49630	50333	opposite	699	703	703	99.4310	18
FoCotton	JH658265.1	5262	4713	5262	NC_030998.1	1751499	49996	50545	opposite	540	549	549	98.3607	37
FoCotton	JH658265.1	5262	0	348	NC_030998.1	1751499	50546	50894	opposite	347	348	348	99.7126	60
FoCotton	JH657983.1	148325	3221	7042	NC_030998.1	1751499	65980	69810	opposite	3677	3833	3830	95.9301	60
FoCotton	JH657983.1	148325	198	2023	NC_030998.1	1751499	94943	96774	opposite	1790	1831	1831	97.7608	60
FoCotton	JH658020.1	75263	350	3347	NC_030998.1	1751499	96771	99759	same	2896	2997	2988	96.6300	60
FoCotton	JH658020.1	75263	3690	28060	NC_030998.1	1751499	101384	124818	same	22753	23953	23434	94.9902	60
FoCotton	JH658020.1	75263	40125	47376	NC_030998.1	1751499	127325	134576	same	6918	7254	7251	95.3681	60
FoCotton	KK035480.1	4394	2556	4073	NC_030998.1	1751499	135437	136954	opposite	1424	1517	1517	93.8695	60
FoCotton	JH658020.1	75263	64359	66500	NC_030998.1	1751499	141544	143681	same	1940	2145	2137	90.4429	60
FoCotton	JH658020.1	75263	69789	75154	NC_030998.1	1751499	148371	153736	same	5272	5365	5365	98.2665	60
