query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
Fo47	NC_072848.1	3277645	2800434	2820181	NC_030995.1	2896840	2447220	2467029	same	19432	19811	19809	98.0869	60
Fo47	NC_072848.1	3277645	2820387	2825720	NC_030995.1	2896840	2467234	2472556	same	5125	5350	5322	95.7944	60
Fo47	NC_072848.1	3277645	2829976	2843432	NC_030995.1	2896840	2473055	2486495	same	13186	13458	13440	97.9789	60
Fo47	NC_072848.1	3277645	2845391	2846953	NC_030995.1	2896840	2493547	2495099	same	1524	1562	1552	97.5672	60
Fo47	NC_072848.1	3277645	2847101	2858139	NC_030995.1	2896840	2495244	2506265	same	10815	11039	11021	97.9708	60
Fo47	NC_072848.1	3277645	2868246	2875364	NC_030995.1	2896840	2506563	2513681	same	6951	7119	7118	97.6401	60
Fo47	NC_072848.1	3277645	2877717	2906013	NC_030995.1	2896840	2516150	2544479	same	27572	28448	28329	96.9207	60
Fo47	NC_072848.1	3277645	2910564	2924857	NC_030995.1	2896840	2557652	2571377	same	13387	14394	13725	93.0040	60
Fo47	NC_072848.1	3277645	2925469	2943584	NC_030995.1	2896840	2572177	2590308	same	17882	18132	18131	98.6212	60
Fo47	NC_072848.1	3277645	2943825	2953805	NC_030995.1	2896840	2590620	2600614	same	9798	9994	9994	98.0388	60
Fo47	NC_072848.1	3277645	2954310	2962387	NC_030995.1	2896840	2601106	2609122	same	7861	8078	8016	97.3137	60
Fo47	NC_072848.1	3277645	2962684	2987311	NC_030995.1	2896840	2609517	2634123	same	24257	24637	24606	98.4576	60
Fo47	NC_072848.1	3277645	2990861	3007045	NC_030995.1	2896840	2634756	2652940	same	15803	18201	18184	86.8249	60
Fo47	NC_072848.1	3277645	3008091	3038211	NC_030995.1	2896840	2654020	2684238	same	29309	30180	30218	97.1140	60
Fo47	NC_072848.1	3277645	3040487	3050241	NC_030995.1	2896840	2686218	2695981	same	9505	9790	9763	97.0889	60
Fo47	NC_072848.1	3277645	3050362	3077717	NC_030995.1	2896840	2696102	2731451	same	25428	34347	35349	74.0327	60
Fo47	NC_072848.1	3277645	3078354	3079281	NC_030995.1	2896840	2732276	2733203	same	892	927	927	96.2244	60
Fo47	NC_072848.1	3277645	3081553	3104966	NC_030995.1	2896840	2738973	2764662	same	22675	25668	25689	88.3396	60
Fo47	NC_072848.1	3277645	3105160	3107692	NC_030995.1	2896840	2764967	2767487	same	2428	2535	2520	95.7791	60
Fo47	NC_072848.1	3277645	3126739	3161962	NC_030995.1	2896840	2801081	2838977	same	34727	37913	37896	91.5965	60
Fo47	NC_072848.1	3277645	3207716	3209292	NC_030995.1	2896840	2875764	2876911	same	1086	1576	1147	68.9086	60
Fo47	NC_072848.1	3277645	3209667	3237493	NC_030995.1	2896840	2877285	2896802	same	17975	29160	19517	61.6427	60
Fo47	NC_072849.1	2893631	2363775	2378731	NC_030996.1	2337134	1987	17004	opposite	14601	15058	15017	96.9651	60
Fo47	NC_072849.1	2893631	2360798	2362865	NC_030996.1	2337134	18038	20092	opposite	2019	2067	2054	97.6778	60
Fo47	NC_072849.1	2893631	2333090	2360052	NC_030996.1	2337134	20778	47753	opposite	26520	26991	26975	98.2550	60
Fo47	NC_072849.1	2893631	2329929	2331869	NC_030996.1	2337134	48973	50913	opposite	1895	1940	1940	97.6804	60
Fo47	NC_072849.1	2893631	2310840	2325690	NC_030996.1	2337134	55238	70084	opposite	14341	14858	14846	96.5204	60
Fo47	NC_072849.1	2893631	2301040	2310491	NC_030996.1	2337134	70441	80565	opposite	9312	10139	10124	91.8434	60
Fo47	NC_072849.1	2893631	2264081	2292121	NC_030996.1	2337134	86495	114535	opposite	27451	28077	28040	97.7704	60
Fo47	NC_072849.1	2893631	2245516	2263970	NC_030996.1	2337134	114658	133131	opposite	18020	18483	18473	97.4950	60
Fo47	NC_072849.1	2893631	2225540	2245382	NC_030996.1	2337134	133266	153156	opposite	19436	19918	19890	97.5801	60
Fo47	NC_072849.1	2893631	2177286	2225400	NC_030996.1	2337134	153296	201258	opposite	47157	48177	47962	97.8828	60
Fo47	NC_072849.1	2893631	2174724	2176950	NC_030996.1	2337134	201635	203859	opposite	2189	2226	2224	98.3378	60
Fo47	NC_072849.1	2893631	2101579	2174039	NC_030996.1	2337134	204631	272691	opposite	66506	72730	68060	91.4423	60
Fo47	NC_072849.1	2893631	2071702	2101327	NC_030996.1	2337134	272942	302578	opposite	29072	29675	29636	97.9680	60
Fo47	NC_072849.1	2893631	2067747	2071206	NC_030996.1	2337134	303188	306663	opposite	3399	3477	3475	97.7567	60
Fo47	NC_072849.1	2893631	2025472	2067457	NC_030996.1	2337134	306954	348934	opposite	41289	42035	41980	98.2253	60
Fo47	NC_072849.1	2893631	2022494	2024941	NC_030996.1	2337134	349465	351912	opposite	2413	2447	2447	98.6105	60
Fo47	NC_072849.1	2893631	1976173	2021940	NC_030996.1	2337134	352634	404689	opposite	44988	51903	52055	86.6771	60
Fo47	NC_072849.1	2893631	1959015	1975349	NC_030996.1	2337134	405647	424918	opposite	16173	19286	19271	83.8588	60
Fo47	NC_072849.1	2893631	1942490	1958663	NC_030996.1	2337134	425365	441626	opposite	16010	16266	16261	98.4262	60
Fo47	NC_072849.1	2893631	1934905	1941913	NC_030996.1	2337134	442316	450356	opposite	6946	7940	8040	87.4811	60
Fo47	NC_072849.1	2893631	1925706	1933692	NC_030996.1	2337134	451558	459555	opposite	7839	8054	7997	97.3305	60
Fo47	NC_072849.1	2893631	1830221	1864511	NC_030996.1	2337134	460658	494946	opposite	33914	34307	34288	98.8545	60
Fo47	NC_072849.1	2893631	1746897	1830023	NC_030996.1	2337134	495147	579036	opposite	81965	83973	83889	97.6088	60
Fo47	NC_072849.1	2893631	1707285	1745151	NC_030996.1	2337134	580725	619322	opposite	37276	38641	38597	96.4675	60
Fo47	NC_072849.1	2893631	1647828	1706565	NC_030996.1	2337134	620081	678665	opposite	57278	58822	58584	97.3751	60
Fo47	NC_072849.1	2893631	1623877	1647498	NC_030996.1	2337134	679003	700341	opposite	21099	23628	21338	89.2966	60
Fo47	NC_072849.1	2893631	1522968	1623791	NC_030996.1	2337134	700449	801112	opposite	99272	101070	100663	98.2210	60
Fo47	NC_072849.1	2893631	1380096	1522521	NC_030996.1	2337134	802167	950616	opposite	138473	150370	148449	92.0882	60
Fo47	NC_072849.1	2893631	1298670	1379814	NC_030996.1	2337134	951029	1034704	opposite	79979	83895	83675	95.3323	60
Fo47	NC_072849.1	2893631	1141069	1297869	NC_030996.1	2337134	1035326	1193651	opposite	154681	158383	158325	97.6626	60
Fo47	NC_072847.1	3716460	44401	44842	NC_030996.1	2337134	1120034	1120479	same	428	445	445	96.1798	0
Fo47	NC_072849.1	2893631	1074869	1140928	NC_030996.1	2337134	1193787	1260576	opposite	65175	66870	66789	97.4652	60
Fo47	NC_072849.1	2893631	996867	1074703	NC_030996.1	2337134	1260742	1340547	opposite	74676	81656	79805	91.4519	60
Fo47	NC_072849.1	2893631	957779	996440	NC_030996.1	2337134	1343886	1383329	opposite	38118	39457	39443	96.6064	60
Fo47	NC_072849.1	2893631	956778	957334	NC_030996.1	2337134	1386721	1387272	opposite	538	556	551	96.7626	60
Fo47	NC_072849.1	2893631	939459	956154	NC_030996.1	2337134	1387896	1404606	opposite	16396	16760	16710	97.8282	60
Fo47	NC_072849.1	2893631	892972	939226	NC_030996.1	2337134	1404859	1451205	opposite	45668	46362	46346	98.5031	60
Fo47	NC_072849.1	2893631	891625	892972	NC_030996.1	2337134	1451214	1452476	same	1234	1347	1262	91.6110	60
Fo47	NC_072849.1	2893631	879207	891616	NC_030996.1	2337134	1452476	1464910	opposite	12170	12458	12434	97.6882	60
Fo47	NC_072849.1	2893631	813063	878728	NC_030996.1	2337134	1465611	1535243	opposite	64787	69738	69632	92.9006	60
Fo47	NC_072849.1	2893631	770772	812731	NC_030996.1	2337134	1535587	1577530	opposite	41302	41988	41943	98.3662	60
Fo47	NC_072849.1	2893631	736924	770679	NC_030996.1	2337134	1577627	1611425	opposite	33217	33806	33798	98.2577	60
Fo47	NC_072849.1	2893631	735676	736878	NC_030996.1	2337134	1614185	1615387	opposite	1185	1202	1202	98.5857	60
Fo47	NC_072849.1	2893631	733148	733596	NC_030996.1	2337134	1617217	1617664	opposite	426	448	447	95.0893	60
Fo47	NC_072849.1	2893631	680623	732457	NC_030996.1	2337134	1618355	1673575	opposite	48895	57396	55220	85.1889	60
Fo47	NC_072849.1	2893631	651573	680467	NC_030996.1	2337134	1673737	1702664	opposite	28400	28943	28927	98.1239	60
Fo47	NC_072849.1	2893631	620008	649279	NC_030996.1	2337134	1704946	1734219	opposite	28556	29316	29273	97.4076	60
Fo47	NC_072849.1	2893631	575828	617789	NC_030996.1	2337134	1734810	1776543	opposite	41099	42003	41733	97.8478	60
Fo47	NC_072849.1	2893631	461172	575622	NC_030996.1	2337134	1776749	1918325	opposite	112314	124955	141576	89.8836	60
Fo47	NC_072844.1	4523040	4469749	4470987	NC_030996.1	2337134	1883349	1884587	opposite	1115	1238	1238	90.0646	48
Fo47	NC_072849.1	2893631	419599	453026	NC_030996.1	2337134	1918316	1952476	opposite	32601	34196	34160	95.3357	60
Fo47	NC_072849.1	2893631	414257	414843	NC_030996.1	2337134	1957520	1958106	opposite	534	587	586	90.9710	60
Fo47	NC_072849.1	2893631	407766	413847	NC_030996.1	2337134	1958516	1964615	opposite	5818	6102	6099	95.3458	60
Fo47	NC_072849.1	2893631	325849	407584	NC_030996.1	2337134	1964779	2048684	opposite	79934	84112	83905	95.0328	60
Fo47	NC_072849.1	2893631	306196	323396	NC_030996.1	2337134	2051101	2070510	opposite	16809	19419	19409	86.5596	60
Fo47	NC_072849.1	2893631	275253	304878	NC_030996.1	2337134	2071814	2100561	opposite	27987	29664	28747	94.3467	60
Fo47	NC_072849.1	2893631	262559	272651	NC_030996.1	2337134	2101748	2111850	opposite	9886	10106	10102	97.8231	60
Fo47	NC_072849.1	2893631	238111	253086	NC_030996.1	2337134	2118687	2133519	opposite	14565	14999	14832	97.1065	60
Fo47	NC_072849.1	2893631	236714	237514	NC_030996.1	2337134	2134114	2134914	opposite	786	800	800	98.2500	60
Fo47	NC_072849.1	2893631	200811	234187	NC_030996.1	2337134	2137683	2162040	opposite	23734	33519	24357	70.8076	60
Fo47	NC_072849.1	2893631	186381	198503	NC_030996.1	2337134	2166479	2179483	opposite	11587	13254	13004	87.4227	60
Fo47	NC_072849.1	2893631	177602	185858	NC_030996.1	2337134	2180025	2188388	opposite	8090	8363	8363	96.7356	60
Fo47	NC_072849.1	2893631	146786	177325	NC_030996.1	2337134	2191542	2218700	opposite	19144	37876	27158	50.5439	60
Fo47	NC_072849.1	2893631	100510	146663	NC_030996.1	2337134	2218828	2272480	opposite	45194	53615	53652	84.2936	60
Fo47	NC_072849.1	2893631	96248	97342	NC_030996.1	2337134	2278869	2279974	opposite	1047	1105	1105	94.7511	60
Fo47	NC_072849.1	2893631	87526	95708	NC_030996.1	2337134	2280448	2288650	opposite	7923	8231	8202	96.2580	60
Fo47	NC_072849.1	2893631	54774	83482	NC_030996.1	2337134	2291754	2317785	opposite	25358	28800	26031	88.0486	60
Fo47	NC_072849.1	2893631	41069	54667	NC_030996.1	2337134	2317886	2331502	opposite	13325	13623	13616	97.8125	60
Fo47	NC_072849.1	2893631	38376	40907	NC_030996.1	2337134	2332105	2334647	opposite	2405	2543	2542	94.5733	60
Fo47	NC_072850.1	2853886	490831	495571	NC_030997.1	2233407	4552	9282	same	4649	4742	4730	98.0388	60
Fo47	NC_072850.1	2853886	495742	524605	NC_030997.1	2233407	9465	38223	same	28066	28934	28758	97.0001	60
Fo47	NC_072850.1	2853886	527630	528556	NC_030997.1	2233407	41147	42072	same	900	926	925	97.1922	60
Fo47	NC_072850.1	2853886	528939	533674	NC_030997.1	2233407	42315	46959	same	4373	4756	4644	91.9470	60
Fo47	NC_072850.1	2853886	537171	543218	NC_030997.1	2233407	53378	59471	same	5766	6099	6093	94.5401	60
Fo47	NC_072850.1	2853886	543597	543932	NC_030997.1	2233407	59850	60185	same	322	335	335	96.1194	60
Fo47	NC_072850.1	2853886	544122	544878	NC_030997.1	2233407	60378	61135	same	746	757	757	98.5469	60
Fo47	NC_072850.1	2853886	545633	564749	NC_030997.1	2233407	61672	80660	same	18537	19181	18988	96.6425	60
Fo47	NC_072850.1	2853886	565064	565889	NC_030997.1	2233407	82275	83100	same	763	825	825	92.4848	60
Fo47	NC_072850.1	2853886	566950	611654	NC_030997.1	2233407	84165	129053	same	43936	44680	44888	98.3348	60
Fo47	NC_072850.1	2853886	611881	617437	NC_030997.1	2233407	129280	134836	same	5399	5560	5556	97.1043	60
Fo47	NC_072850.1	2853886	617800	637106	NC_030997.1	2233407	135198	154515	same	18907	19350	19317	97.7106	60
Fo47	NC_072850.1	2853886	640228	669072	NC_030997.1	2233407	156913	184933	same	26893	29445	28020	91.3330	60
Fo47	NC_072850.1	2853886	669543	679917	NC_030997.1	2233407	185399	195929	same	9969	10267	10530	97.0975	60
Fo47	NC_072850.1	2853886	681108	684629	NC_030997.1	2233407	200106	203627	same	3402	3539	3521	96.1288	60
Fo47	NC_072850.1	2853886	686131	699574	NC_030997.1	2233407	208980	222535	same	13094	13574	13555	96.4638	60
Fo47	NC_072850.1	2853886	699964	703296	NC_030997.1	2233407	223009	226341	same	3289	3332	3332	98.7095	60
Fo47	NC_072850.1	2853886	707188	710420	NC_030997.1	2233407	230040	234075	same	3015	4037	4035	74.6842	60
Fo47	NC_072850.1	2853886	711181	747900	NC_030997.1	2233407	234836	271584	same	36071	36779	36748	98.0750	60
Fo47	NC_072850.1	2853886	748217	771004	NC_030997.1	2233407	271932	294312	same	21682	23045	22380	94.0855	60
Fo47	NC_072850.1	2853886	771584	774574	NC_030997.1	2233407	294890	297765	same	2737	2995	2875	91.3856	60
Fo47	NC_072850.1	2853886	775270	780323	NC_030997.1	2233407	303351	308409	same	4889	5062	5058	96.5824	60
Fo47	NC_072850.1	2853886	780518	782292	NC_030997.1	2233407	308603	310578	same	1645	1881	1975	87.4535	60
Fo47	NC_072850.1	2853886	782629	788898	NC_030997.1	2233407	310915	317197	same	6113	6285	6282	97.2633	60
Fo47	NC_072850.1	2853886	790735	845183	NC_030997.1	2233407	319680	373805	same	53198	54504	54125	97.6038	60
Fo47	NC_072850.1	2853886	845255	895368	NC_030997.1	2233407	373876	423975	same	49351	50154	50099	98.3989	60
Fo47	NC_072850.1	2853886	895591	907200	NC_030997.1	2233407	424218	435852	same	11449	11634	11634	98.4098	60
Fo47	NC_072850.1	2853886	907619	1033624	NC_030997.1	2233407	436249	564332	same	124176	128217	128083	96.8483	60
Fo47	NC_072850.1	2853886	1033747	1114902	NC_030997.1	2233407	564467	648212	same	79932	83831	83745	95.3490	60
Fo47	NC_072850.1	2853886	1115336	1160987	NC_030997.1	2233407	648756	694515	same	44924	45721	45759	98.2568	60
Fo47	NC_072850.1	2853886	1161134	1166610	NC_030997.1	2233407	694672	700146	same	5352	5476	5474	97.7356	60
Fo47	NC_072850.1	2853886	1171838	1222997	NC_030997.1	2233407	703998	753667	same	48576	51215	49669	94.8472	60
Fo47	NC_072850.1	2853886	1224009	1306896	NC_030997.1	2233407	754433	837783	same	79846	84916	83350	94.0294	60
Fo47	NC_072850.1	2853886	1310327	1311160	NC_030997.1	2233407	841379	842212	opposite	788	833	833	94.5978	60
Fo47	NC_072850.1	2853886	1313559	1324928	NC_030997.1	2233407	844471	855837	same	11040	11393	11366	96.9016	60
Fo47	NC_072850.1	2853886	1324989	1339450	NC_030997.1	2233407	855903	870369	same	14206	14477	14466	98.1281	60
Fo47	NC_072850.1	2853886	1340279	1433253	NC_030997.1	2233407	871127	966794	same	91051	96162	95667	94.6850	60
Fo47	NC_072850.1	2853886	1433373	1440020	NC_030997.1	2233407	966914	973560	same	6521	6648	6646	98.0897	60
Fo47	NC_072850.1	2853886	1441008	1449943	NC_030997.1	2233407	975236	984185	same	8659	8952	8949	96.7270	60
Fo47	NC_072850.1	2853886	1450393	1465527	NC_030997.1	2233407	984686	999831	same	14826	15152	15145	97.8485	60
Fo47	NC_072850.1	2853886	1465709	1528083	NC_030997.1	2233407	1000018	1063089	same	61571	63103	63071	97.5722	60
Fo47	NC_072850.1	2853886	1528218	1556936	NC_030997.1	2233407	1072207	1100082	same	26971	29128	27875	92.5948	60
Fo47	NC_072850.1	2853886	1559623	1612121	NC_030997.1	2233407	1102515	1156476	same	51694	54119	53961	95.5191	60
Fo47	NC_072850.1	2853886	1612293	1614073	NC_030997.1	2233407	1156624	1158516	same	1725	1917	1892	89.9844	60
Fo47	NC_072850.1	2853886	1614201	1614452	NC_030997.1	2233407	1158905	1159156	same	249	251	251	99.2032	60
Fo47	NC_072850.1	2853886	1614625	1617355	NC_030997.1	2233407	1159215	1161530	same	2283	2730	2315	83.6264	60
Fo47	NC_072850.1	2853886	1618481	1676178	NC_030997.1	2233407	1162713	1222320	same	56198	60229	59607	93.3072	60
Fo47	NC_072850.1	2853886	1677205	1679104	NC_030997.1	2233407	1223400	1225298	same	1877	1899	1898	98.8415	60
Fo47	NC_072850.1	2853886	1679229	1749357	NC_030997.1	2233407	1225433	1295355	same	68723	70048	69922	98.1084	60
Fo47	NC_072850.1	2853886	1783086	1793878	NC_030997.1	2233407	1296355	1307151	same	10687	10798	10796	98.9720	60
Fo47	NC_072850.1	2853886	1794573	1808155	NC_030997.1	2233407	1308335	1322775	same	13407	14464	14440	92.6922	60
Fo47	NC_072850.1	2853886	1808356	1820331	NC_030997.1	2233407	1322987	1334905	same	11712	11988	11918	97.6977	60
Fo47	NC_072850.1	2853886	1820543	1823463	NC_030997.1	2233407	1336480	1338849	same	2353	2921	2369	80.5546	60
Fo47	NC_072850.1	2853886	1823528	1838709	NC_030997.1	2233407	1338920	1354124	same	14894	15218	15204	97.8709	60
Fo47	NC_072850.1	2853886	1842279	1851328	NC_030997.1	2233407	1359553	1368592	same	8867	9053	9039	97.9454	60
Fo47	NC_072850.1	2853886	1854663	1884945	NC_030997.1	2233407	1372253	1403274	same	29408	31244	31021	94.1237	60
Fo47	NC_072850.1	2853886	1885076	1889379	NC_030997.1	2233407	1403405	1407711	same	4240	4306	4306	98.4673	60
Fo47	NC_072850.1	2853886	1889599	1890013	NC_030997.1	2233407	1407931	1408345	same	395	414	414	95.4106	60
Fo47	NC_072850.1	2853886	1890864	1898380	NC_030997.1	2233407	1409192	1416706	same	7366	7518	7514	97.9782	60
Fo47	NC_072850.1	2853886	1898668	1902372	NC_030997.1	2233407	1416994	1420680	same	3586	3705	3686	96.7881	60
Fo47	NC_072850.1	2853886	1919572	1932761	NC_030997.1	2233407	1425820	1439013	same	12841	13202	13193	97.2656	60
Fo47	NC_072850.1	2853886	1933012	2038893	NC_030997.1	2233407	1439277	1548161	same	102981	109679	108884	93.8931	60
Fo47	NC_072850.1	2853886	2039531	2056556	NC_030997.1	2233407	1548878	1565495	same	16295	17032	16617	95.6729	60
Fo47	NC_072850.1	2853886	2056898	2090928	NC_030997.1	2233407	1565939	1600189	same	33353	34095	34250	97.8237	60
Fo47	NC_072850.1	2853886	2096168	2140470	NC_030997.1	2233407	1601875	1651597	same	43027	50262	49722	85.6054	60
Fo47	NC_072850.1	2853886	2140606	2153107	NC_030997.1	2233407	1651752	1664267	same	12209	12524	12515	97.4848	60
Fo47	NC_072850.1	2853886	2162494	2168924	NC_030997.1	2233407	1664928	1671714	same	6255	6794	6786	92.0665	60
Fo47	NC_072850.1	2853886	2169228	2211171	NC_030997.1	2233407	1672031	1715168	same	40801	43167	43137	94.5190	60
Fo47	NC_072850.1	2853886	2211561	2225535	NC_030997.1	2233407	1715527	1729657	same	13532	14054	14130	96.2858	60
Fo47	NC_072850.1	2853886	2226554	2227920	NC_030997.1	2233407	1735346	1736701	same	1239	1366	1355	90.7028	60
Fo47	NC_072850.1	2853886	2228391	2259392	NC_030997.1	2233407	1737173	1769581	same	30068	32343	32408	92.9660	60
Fo47	NC_072840.1	6487135	20593	22193	NC_030997.1	2233407	1772725	1774319	same	1456	1600	1594	91.0000	60
Fo47	NC_072840.1	6487135	22830	24695	NC_030997.1	2233407	1774965	1776830	same	1732	1865	1865	92.8686	60
Fo47	NC_072850.1	2853886	2268181	2272897	NC_030997.1	2233407	1776983	1781478	same	4308	4738	4495	90.9244	60
Fo47	NC_072850.1	2853886	2273529	2274310	NC_030997.1	2233407	1790268	1791052	same	747	784	784	95.2806	60
Fo47	NC_072850.1	2853886	2289947	2303509	NC_030997.1	2233407	1796499	1810049	same	13186	13578	13550	97.1130	60
Fo47	NC_072850.1	2853886	2303948	2336362	NC_030997.1	2233407	1810679	1828878	same	17575	32546	18199	54.0005	60
Fo47	NC_072850.1	2853886	2336427	2354112	NC_030997.1	2233407	1828934	1847443	same	17158	18526	18509	92.6158	60
Fo47	NC_072850.1	2853886	2362727	2363129	NC_030997.1	2233407	1847606	1848008	same	384	402	402	95.5224	60
Fo47	NC_072850.1	2853886	2365243	2367693	NC_030997.1	2233407	1850381	1852878	same	2358	2505	2497	94.1317	60
Fo47	NC_072850.1	2853886	2371904	2374021	NC_030997.1	2233407	1857324	1859444	same	2044	2120	2120	96.4151	60
Fo47	NC_072850.1	2853886	2374617	2385593	NC_030997.1	2233407	1859978	1867145	same	6549	11308	7167	57.9148	60
Fo47	NC_072850.1	2853886	2390378	2404049	NC_030997.1	2233407	1870753	1884730	same	13164	13892	13977	94.7596	60
Fo47	NC_072850.1	2853886	2404318	2407250	NC_030997.1	2233407	1885119	1888059	same	2879	2943	2940	97.8253	60
Fo47	NC_072850.1	2853886	2411806	2427221	NC_030997.1	2233407	1899340	1914361	same	14513	15435	15021	94.0266	60
Fo47	NC_072850.1	2853886	2427327	2430770	NC_030997.1	2233407	1914485	1917932	same	3403	3447	3447	98.7235	60
Fo47	NC_072850.1	2853886	2432276	2502302	NC_030997.1	2233407	1918086	1988136	same	68305	70289	70050	97.1774	60
Fo47	NC_072850.1	2853886	2511663	2517894	NC_030997.1	2233407	1993688	1999928	same	6064	6252	6240	96.9930	60
Fo47	NC_072850.1	2853886	2520471	2521447	NC_030997.1	2233407	2002480	2003459	same	936	979	979	95.6078	60
Fo47	NC_072850.1	2853886	2522150	2578286	NC_030997.1	2233407	2004176	2047178	same	39973	57914	43002	69.0213	60
Fo47	NC_072850.1	2853886	2578759	2580749	NC_030997.1	2233407	2047699	2049693	same	1901	1995	1994	95.2882	60
Fo47	NC_072846.1	4259108	86944	92467	NC_030997.1	2233407	2138582	2144204	same	5406	5625	5622	96.1067	60
Fo47	NC_072841.1	5611497	5449226	5452029	NC_030997.1	2233407	2140190	2142993	same	2608	2803	2803	93.0432	60
Fo47	NC_072850.1	2853886	2582235	2592266	NC_030997.1	2233407	2144134	2154322	same	9608	10251	10188	93.7274	60
Fo47	NC_072850.1	2853886	2617197	2630276	NC_030997.1	2233407	2160962	2174120	same	12656	13213	13158	95.7845	60
Fo47	NC_072850.1	2853886	2630563	2632346	NC_030997.1	2233407	2174538	2176321	same	1733	1783	1783	97.1957	60
Fo47	NC_072850.1	2853886	2633268	2642181	NC_030997.1	2233407	2177223	2188919	same	8376	11878	11696	70.5169	60
Fo47	NC_072846.1	4259108	1456284	1457781	NC_030997.1	2233407	2193519	2195006	same	1396	1497	1487	93.2532	60
Fo47	NC_072846.1	4259108	1390404	1392932	NC_030997.1	2233407	2195391	2197918	same	2346	2532	2527	92.6540	60
Fo47	NC_072846.1	4259108	1458070	1459548	NC_030997.1	2233407	2195398	2196874	same	1355	1478	1476	91.6779	60
Fo47	NC_072850.1	2853886	2657053	2658545	NC_030997.1	2233407	2209817	2211298	same	1417	1494	1481	94.8461	60
Fo47	NC_072850.1	2853886	2658894	2673984	NC_030997.1	2233407	2211631	2226717	same	14584	15123	15086	96.4359	60
Fo47	NC_072850.1	2853886	2674496	2680654	NC_030997.1	2233407	2227214	2233401	same	5974	6191	6187	96.4949	60
Fo47	NC_072851.1	2552985	2247866	2252300	NC_030998.1	1751499	7676	14604	opposite	4275	6953	6928	61.4843	60
Fo47	NC_072851.1	2552985	2237726	2238941	NC_030998.1	1751499	19957	21173	opposite	1171	1216	1216	96.2993	60
Fo47	NC_072851.1	2552985	2178698	2237245	NC_030998.1	1751499	21617	93222	opposite	57304	71242	71605	80.4357	60
Fo47	NC_072851.1	2552985	2171833	2178077	NC_030998.1	1751499	93929	99759	opposite	5647	6246	5830	90.4099	60
Fo47	NC_072851.1	2552985	2155673	2171323	NC_030998.1	1751499	101552	117210	opposite	15332	15660	15658	97.9055	60
Fo47	NC_072851.1	2552985	2130256	2151747	NC_030998.1	1751499	122302	143742	opposite	20937	21509	21440	97.3406	60
Fo47	NC_072851.1	2552985	2113241	2129518	NC_030998.1	1751499	144463	161245	opposite	15812	16972	16782	93.1652	60
Fo47	NC_072851.1	2552985	2090926	2095481	NC_030998.1	1751499	179990	184575	opposite	4433	4589	4585	96.6006	60
Fo47	NC_072851.1	2552985	2082765	2090395	NC_030998.1	1751499	185144	192773	opposite	7413	7630	7629	97.1560	60
Fo47	NC_072851.1	2552985	2060037	2082488	NC_030998.1	1751499	193059	215499	opposite	21943	22468	22440	97.6633	60
Fo47	NC_072851.1	2552985	2008552	2059655	NC_030998.1	1751499	215839	266989	opposite	50131	51173	51150	97.9638	60
Fo47	NC_072851.1	2552985	1927743	2007607	NC_030998.1	1751499	267637	348516	opposite	78295	80981	80879	96.6832	60
Fo47	NC_072851.1	2552985	1913577	1923357	NC_030998.1	1751499	349452	359228	opposite	9564	9806	9776	97.5321	60
Fo47	NC_072851.1	2552985	1907610	1912432	NC_030998.1	1751499	366405	371070	opposite	4580	4824	4665	94.9420	60
Fo47	NC_072851.1	2552985	1878618	1887758	NC_030998.1	1751499	374182	383321	opposite	9011	9142	9139	98.5671	60
Fo47	NC_072851.1	2552985	1842833	1877308	NC_030998.1	1751499	384700	420514	opposite	33704	35872	35814	93.9563	60
Fo47	NC_072851.1	2552985	1822322	1842847	NC_030998.1	1751499	421129	441238	opposite	19803	20538	20109	96.4213	60
Fo47	NC_072851.1	2552985	1653975	1822085	NC_030998.1	1751499	441490	619750	opposite	164093	178907	178260	91.7197	60
Fo47	NC_072851.1	2552985	1622045	1650551	NC_030998.1	1751499	623181	651567	opposite	27773	28546	28386	97.2921	60
Fo47	NC_072851.1	2552985	1609775	1621105	NC_030998.1	1751499	652062	663383	opposite	11161	11332	11321	98.4910	60
Fo47	NC_072851.1	2552985	1601699	1609269	NC_030998.1	1751499	663944	671509	opposite	7429	7574	7565	98.0856	60
Fo47	NC_072851.1	2552985	1576293	1600093	NC_030998.1	1751499	673058	696863	opposite	23498	23808	23805	98.6979	60
Fo47	NC_072851.1	2552985	1399611	1576174	NC_030998.1	1751499	696986	870897	opposite	170095	177822	173911	95.6546	60
Fo47	NC_072851.1	2552985	1331537	1397593	NC_030998.1	1751499	872909	941018	opposite	64708	68347	68109	94.6757	60
Fo47	NC_072851.1	2552985	1285118	1329902	NC_030998.1	1751499	942697	987947	opposite	44049	45270	45250	97.3028	60
Fo47	NC_072851.1	2552985	1251661	1284890	NC_030998.1	1751499	988170	1021153	opposite	32385	33272	32983	97.3341	60
Fo47	NC_072851.1	2552985	1228351	1251403	NC_030998.1	1751499	1021513	1044598	opposite	22709	23094	23085	98.3329	60
Fo47	NC_072851.1	2552985	1011132	1228027	NC_030998.1	1751499	1044922	1265031	opposite	213717	220241	220109	97.0378	60
Fo47	NC_072851.1	2552985	949185	1010688	NC_030998.1	1751499	1265523	1327804	opposite	59977	62196	62281	96.4322	60
